"Scan Number","Fragment Type","Fragment Bond Number","Neutral Loss","Fragment Charge",Intensity,"Experimental Mz","Theoretical Mz","Mass Error (ppm)","% Base Peak","% TIC","Processing Time"
65836,b,11," -H2O",2,44455.61,502.25031,502.25141862486,-2.2073105675327,2.1148901710098%,0.089259408545679%,1.299999999993E-5
65836,b,6," ",1,366613.25,507.2677,507.26740246688,0.58654098333439,17.440920481958%,0.73609791565135%,1.2000000000012E-5
65836,b,12," -H2O",2,76352.31,552.77582,552.77525862486,1.0155576380911,3.6323143457685%,0.15330263225938%,1.3000000000041E-5
65836,b,12," ",2,19943.77,561.78137,561.78054096688,1.4757241674992,0.94878651189083%,0.04004374508349%,1.3000000000041E-5
65836,y,5," -H2O",1,14710.16,570.32159,570.32458046688,-5.2434472955856,0.69980757879559%,0.029535534012744%,1.3999999999958E-5
65836,y,10," ",2,17410.17,571.27167,571.27983980889,-14.300887804502,0.82825536324007%,0.034956701232527%,1.3999999999958E-5
65836,b,13," -H2O",2,201360.77,601.30286,601.30164062486,2.0278925812029,9.5793514766743%,0.40429865284724%,1.3999999999958E-5
65836,b,13," ",2,55017.33,610.30481,610.30692296688,-3.4621381462759,2.6173436930052%,0.11046557083712%,1.4999999999987E-5
65836,y,11," -H2O",2,24305.32,610.80334,610.80093946688,3.9301398636873,1.1562788671946%,0.048801005940835%,1.6000000000016E-5
65836,y,11," ",2,377778.38,619.80707,619.80622180889,1.3684778825327,17.972080074528%,0.75851562401561%,1.4999999999987E-5
65836,b,7," ",1,694294.63,620.35699,620.35146246688,8.9103249616901,33.029732102919%,1.3940271662056%,1.6000000000016E-5
65836,y,6," -NH3",1,17516.01,628.32642,628.33006004979,-5.7932128677195,0.83329049774165%,0.035169210200472%,1.6000000000016E-5
65836,y,6," ",1,1045477.75,645.35822,645.35660915091,2.4960604232433,49.736593817617%,2.0991439688414%,1.5999999999905E-5
65836,y,12," -NH3",2,21031,661.82507,661.81678725833,12.515158009676,1.0005093887252%,0.042226720567419%,1.7000000000045E-5
65836,y,12," ",2,79244.53,670.3316,670.33006180889,2.2946771951831,3.7699061514011%,0.15910972492066%,1.6999999999934E-5
65836,b,8," ",1,433846.59,691.3924,691.38857646688,5.5302231641729,20.639417363008%,0.87109118563348%,1.8999999999991E-5
65836,b,14," -H2O",2,124428.21,694.35028,694.34129562486,12.939422143907,5.9194328528016%,0.24983097591052%,1.7999999999962E-5
65836,b,14," -NH3",2,85083.16,694.83716,694.83330341632,5.5503725311345,4.0476677477252%,0.1708327146742%,1.7999999999962E-5
65836,b,14," ",2,258421.28,703.34747,703.34657796688,1.2682696540143,12.29389552976%,0.51886658643121%,1.6999999999934E-5
65836,b,15," -H2O",2,56743.61,750.87976,750.88332562486,-4.7485737693194,2.699468144889%,0.11393165153614%,1.9000000000102E-5
65836,b,15," ",2,130332.84,759.88745,759.88860796688,-1.5238639806193,6.2003342722277%,0.26168648259418%,1.8999999999991E-5
65836,y,7," ",1,692764.13,792.42822,792.42501915091,4.0393084690517,32.956921508109%,1.3909541789093%,2.000000000002E-5
65836,b,9," ",1,375161.25,819.44891,819.44715646688,2.1398977434724,17.84757514673%,0.75326086593475%,2.000000000002E-5
65836,b,16," -H2O",2,19340.97,824.41846,824.41753062486,1.127311224593,0.92010946089356%,0.038833423788352%,2.000000000002E-5
65836,b,16," ",2,20656.76,833.42078,833.42281296688,-2.4392983336722,0.98270564027594%,0.041475309416968%,2.000000000002E-5
65836,b,10," -H2O",1,23214.6,916.46307,916.46353178285,-0.50387476739354,1.1043899603205%,0.046611023122268%,2.1000000000049E-5
65836,b,10," -NH3",1,19992.63,917.44824,917.44754736576,0.75495786443532,0.95111093244778%,0.040141847768428%,2.0999999999938E-5
65836,b,10," ",1,495607,934.47644,934.47409646688,2.5078631178552,23.577550122102%,0.99509573012491%,2.1000000000049E-5
65836,y,8," ",1,789304.75,955.48773,955.48834915091,-0.6479942005683,37.549655886092%,1.5847915515566%,2.0999999999938E-5
65836,b,11," -H2O",1,145096.52,1003.48761,1003.4955607828,-7.9230872159148,6.9026879621204%,0.29132947579026%,2.2000000000078E-5
65836,b,11," -NH3",1,68170.23,1004.47522,1004.4795763658,-4.3369381134221,3.2430676214425%,0.1368743879619%,2.2000000000078E-5
65836,b,11," ",1,277962.28,1021.49756,1021.5061254669,-8.3851351110934,13.223521033306%,0.55810163690946%,2.1999999999966E-5
65836,y,9," -H2O",1,21376.73,1052.49915,1052.5047244669,-5.2963818110116,1.0169568287406%,0.042920888419722%,2.2999999999995E-5
65836,y,9," -NH3",1,44841.36,1053.48425,1053.4887400498,-4.2620766774816,2.1332414855788%,0.090033929845611%,2.2999999999995E-5
65836,y,9," ",1,428348,1070.51819,1070.5152891509,2.7097689501925,20.377832515889%,0.86005093916661%,2.2999999999995E-5
65836,b,12," -H2O",1,943060.06,1104.54553,1104.5432407828,2.0725464308723,44.864269134219%,1.893506425368%,2.4000000000024E-5
65836,b,21," -H2O",2,51028.37,1111.50867,1111.5110706249,-2.1597849338062,2.4275765905731%,0.10245640820697%,2.4000000000024E-5
65836,y,19," -H2O",2,19106.24,1121.00146,1121.0103694669,-7.9477113873743,0.90894263245861%,0.038362125318532%,2.4000000000024E-5
65836,y,19," -NH3",2,25205.44,1121.51892,1121.5023772583,14.75051859151,1.1991003455352%,0.050608295927861%,2.5000000000053E-5
65836,b,12," ",1,1033688.19,1122.55566,1122.5538054669,1.6520661301936,49.175728168388%,2.0754725097699%,2.4000000000024E-5
65836,y,10," -H2O",1,502393.78,1123.55762,1123.5418384669,14.046235378832,23.90041813167%,1.0087224460496%,2.5000000000053E-5
65836,y,10," ",1,192705.02,1141.55542,1141.5524031509,2.642760054315,9.1675708128229%,0.38691935863625%,2.4000000000024E-5
65836,y,20," -NH3",2,43473.54,1170.03308,1170.0287592583,3.6928508226114,2.0681700789844%,0.087287576703748%,2.5000000000053E-5
65836,y,20," ",2,81421.38,1178.55725,1178.5420338089,12.911029619404,3.8734656047246%,0.16348047460766%,2.4000000000024E-5
65836,y,11," -H2O",1,89201,1220.59558,1220.5946024669,0.8008663310124,4.2435660683599%,0.1791006467279%,2.599999999997E-5
65836,y,11," -NH3",1,84090.3,1221.58313,1221.5786180498,3.6935405911549,4.0004343421958%,0.16883921832202%,2.5000000000053E-5
65836,y,11," ",1,2102029.25,1238.60608,1238.6051671509,0.73699764499143,100%,4.2205221703339%,2.4999999999942E-5
65836,y,12," -H2O",1,23191.54,1321.63892,1321.6422824669,-2.5441580701563,1.1032929251579%,0.046564722510015%,2.599999999997E-5
65836,y,12," -NH3",1,19894.74,1322.63342,1322.6262980498,5.384703314579,0.94645400391074%,0.039945301067066%,2.6999999999999E-5
65836,y,12," ",1,334480.66,1339.65234,1339.6528471509,-0.37856890286136,15.912274293995%,0.67158106438239%,2.6000000000082E-5
65836,b,14," -H2O",1,73498.59,1387.68811,1387.6753147828,9.2206130749549,3.496554103612%,0.14757284114066%,2.6999999999999E-5
65836,b,14," -NH3",1,47410.04,1388.67017,1388.6593303658,7.8058268173737,2.2554414977813%,0.095191408452768%,2.599999999997E-5
65836,b,14," ",1,321482.56,1405.68896,1405.6858794669,2.1914804482212,15.293914677924%,0.64548305969372%,2.599999999997E-5
65836,b,27," -H2O",2,53836.22,1436.65527,1436.6460816249,6.3957123841326,2.5611546556738%,0.10809410005925%,2.599999999997E-5
65836,y,13," -NH3",1,46427.06,1437.65247,1437.6532380498,-0.53423855522008,2.2086781142555%,0.093217749483468%,2.700000000011E-5
65836,y,13," ",1,191456.09,1454.68298,1454.6797871509,2.1948810448832,9.1081553693889%,0.38441171667351%,2.6999999999999E-5
65836,b,15," -NH3",1,25378.18,1501.74609,1501.7433903658,1.7976668041772,1.2073181189082%,0.050955128874978%,2.6999999999999E-5
65836,b,15," ",1,403397.19,1518.77295,1518.7699394669,1.9822180062543,19.190845703027%,0.80995389757083%,2.599999999997E-5
65836,y,14," -H2O",1,23480.53,1551.67615,1551.6961624669,-12.897155617765,1.1170410687672%,0.047144965959056%,2.6999999999999E-5
65836,y,14," ",1,235533.02,1569.70557,1569.7067271509,-0.73717649832069,11.205030567486%,0.47291079929344%,2.6999999999999E-5
65836,b,16," ",1,103246.39,1665.84009,1665.8383494669,1.0448391476411,4.9117484925578%,0.20730143407944%,2.6999999999999E-5
65836,y,15," -H2O",1,47008.35,1680.73389,1680.7387524669,-2.8930533503433,2.2363318683601%,0.094384882306379%,2.6999999999999E-5
65836,y,15," -NH3",1,24204.85,1681.73022,1681.7227680498,4.4311407046022,1.1514992001182%,0.048599279032205%,2.6999999999999E-5
65836,y,15," ",1,81248.83,1698.75281,1698.7493171509,2.0561297985994,3.8652568702362%,0.16313402314867%,2.6999999999999E-5
65836,y,16," ",1,94852.21,1812.79724,1812.7922471509,2.7542312690655,4.5124115185362%,0.19044732855652%,2.8000000000028E-5
65836,y,17," -NH3",1,18480.86,1942.84119,1942.8341080498,3.6451646500702,0.87919138137588%,0.037106467170634%,2.6999999999999E-5
65836,y,17," ",1,74457.15,1959.87561,1959.8606571509,7.6295470481314,3.54215575259%,0.14949746884582%,2.700000000011E-5
66193,y,1," -NH3",1,15007.33,158.09277,158.09240204979,2.3274376644897,1.0970412810546%,0.037467767923554%,2.0000000000575E-6
66193,y,1," ",1,191162.31,175.11887,175.11895115091,-0.46340449436197,13.974034385315%,0.47726178252964%,2.9999999999752E-6
66193,y,3," ",2,10264.24,186.12466,186.12370280889,5.1427684466661,0.75031967702797%,0.025626021566239%,2.9999999999752E-6
66193,b,2," ",1,167488.36,219.11296,219.11280046688,0.72808672354407,12.243460030275%,0.4181566609368%,4.000000000004E-6
66193,y,4," -NH3",2,41347.48,228.13515,228.13426825833,3.8650119192442,3.0225158257719%,0.10322940755376%,4.000000000004E-6
66193,y,2," -NH3",1,12583.84,257.16293,257.16081604979,8.2203433769498,0.91988328064929%,0.031417207238538%,3.0000000000863E-6
66193,y,2," ",1,9747.43,274.18896,274.18736515091,5.8166396184693,0.71254067806801%,0.024335737608961%,4.000000000004E-6
66193,b,3," ",1,126658.27,333.15628,333.15573046688,1.6494782191454,9.2587656016736%,0.3162189853864%,4.000000000004E-6
66193,y,3," -NH3",1,144977.41,354.21368,354.21358004979,0.28217498334661,10.597901398209%,0.36195512139987%,4.000000000004E-6
66193,y,3," ",1,325976.94,371.24014,371.24012915091,0.029223917706916,23.829032869396%,0.81384419056223%,4.000000000004E-6
66193,b,4," -NH3",1,20811.7,444.18655,444.18776136576,-2.7271479863968,1.521342839061%,0.051959139013711%,5.0000000000328E-6
66193,y,4," -NH3",1,21276.19,455.26498,455.26126004979,8.1710229651436,1.5552972269925%,0.05311879922794%,5.9999999999505E-6
66193,b,4," ",1,172750.78,461.21521,461.21431046688,1.9503582187288,12.628144846178%,0.43129498276195%,6.0000000000615E-6
66193,y,4," ",1,218487.91,472.2901,472.28780915091,4.8505361490146,15.971545683433%,0.54548372735072%,4.9999999999217E-6
66193,y,9," -H2O",2,12625.75,533.28943,533.29001496688,-1.0969019907159,0.92294691689165%,0.03152184105106%,5.9999999999505E-6
66193,b,5," -NH3",1,63784.33,543.25793,543.25617536576,3.2298468392543,4.6626577208878%,0.15924594672066%,6.0000000000615E-6
66193,b,5," ",1,147507.61,560.28131,560.28272446688,-2.5245591507411,10.782859938424%,0.36827209759751%,5.9999999999505E-6
66193,b,10," ",2,12993.94,592.80365,592.80655746688,-4.9045794830185,0.94986173979962%,0.032441075683188%,6.9999999999792E-6
66193,y,5," -NH3",1,10371.12,618.3241,618.32459004979,-0.79254455820827,0.75813264389944%,0.025892861506166%,6.9999999999792E-6
66193,y,5," ",1,192783.27,635.3515,635.35113915091,0.56795222156214,14.092527150846%,0.4813087217982%,6.0000000000615E-6
66193,b,11," ",2,15562.99,658.32294,658.32679746688,-5.8595015332546,1.1376602291441%,0.03885504600196%,7.0000000000903E-6
66193,b,6," -NH3",1,42051.16,672.30402,672.29876536576,7.8159213011237,3.0739550896951%,0.10498623697861%,6.9999999999792E-6
66193,y,6," -NH3",1,21718.9,719.36578,719.37227004979,-9.0218236917676,1.5876594890029%,0.054224082815189%,8.000000000008E-6
66193,b,13," -NH3",2,12472.64,734.86975,734.86628491632,4.7152573904005,0.91175452020668%,0.031139581851937%,6.9999999999792E-6
66193,y,6," ",1,557228,736.39923,736.39881915091,0.55791655332589,40.733569459691%,1.3911927960874%,8.000000000008E-6
66193,b,13," ",2,61820.91,743.38043,743.37955946688,1.1710479658578,4.5191310048065%,0.15434401114008%,8.000000000008E-6
66193,b,7," -NH3",1,54880.28,785.38837,785.38282536576,7.0597854470642,4.0117684275509%,0.13701581791162%,8.9999999999257E-6
66193,b,7," ",1,55311.53,802.40997,802.40937446688,0.74218116080937,4.0432929593933%,0.13809249010561%,9.9999999999545E-6
66193,b,14," -H2O",2,41156.92,802.9032,802.90373212486,-0.66275051751471,3.0085858204666%,0.10275364951715%,8.9999999999257E-6
66193,b,14," -NH3",2,121997.4,803.40222,803.39573991632,8.0658676155058,8.9180543095497%,0.30458251204425%,9.9999999999545E-6
66193,b,14," ",2,1113772.5,811.91003,811.90901446688,1.2507967061011,81.417174820799%,2.780679144767%,8.9999999999257E-6
66193,y,14," -NH3",2,14062.15,833.42542,833.41719975833,9.8632973599278,1.0279482792997%,0.035108002070069%,9.9999999999545E-6
66193,y,14," ",2,196830.91,841.93182,841.93047430889,1.5983399426866,14.388411106942%,0.49141418600523%,1.0000000000066E-5
66193,y,7," ",1,293841.16,849.48499,849.48287915091,2.4848636067605,21.479895663851%,0.73361300039833%,9.9999999999545E-6
66193,y,15," ",2,83636.66,870.43909,870.44120630889,-2.4313059615457,6.113870264033%,0.20880989268452%,1.0999999999983E-5
66193,b,15," -H2O",2,63241.88,884.42999,884.43539712486,-6.1136459277046,4.6230044286028%,0.15789164914007%,1.0999999999983E-5
66193,b,15," -NH3",2,103691.41,884.93005,884.92740491632,2.9890403058492,7.5798797827969%,0.25887920673072%,1.2000000000012E-5
66193,b,15," ",2,834751.38,893.44159,893.44067946688,1.0191310312062,61.020629470887%,2.0840663182396%,1.0999999999983E-5
66193,y,16," ",2,20175.85,926.98236,926.98323630889,-0.9453341330213,1.474861972807%,0.050371656081424%,1.0999999999983E-5
66193,y,8," ",1,659223.06,936.51251,936.51490815091,-2.5607183485752,48.189445440538%,1.6458368425253%,1.2000000000012E-5
66193,b,16," -H2O",2,23157.93,940.97815,940.97742712486,0.76821729757836,1.6928531053674%,0.057816809974187%,1.2000000000012E-5
66193,b,8," -NH3",1,74601.66,941.47711,941.48393536576,-7.2495828156388,5.4534084780705%,0.18625283002319%,1.2000000000012E-5
66193,b,16," ",2,510677.13,949.98407,949.98270946688,1.4321661935836,37.330683932485%,1.2749724428467%,1.3000000000041E-5
66193,b,8," ",1,263374.78,958.50885,958.51048446688,-1.7052154416204,19.252792205454%,0.65754968631709%,1.3000000000041E-5
66193,b,17," -NH3",2,16533.68,969.99036,969.98016691632,10.50854855465,1.2086180211768%,0.041278500916706%,1.3000000000041E-5
66193,b,17," ",2,161860.06,978.49469,978.49344146688,1.2759749510136,11.832029253304%,0.40410487169753%,1.299999999993E-5
66193,y,17," ",2,42244.66,992.50256,992.50347630889,-0.92322990891859,3.0881000100696%,0.10546933511087%,1.299999999993E-5
66193,b,18," -NH3",2,34602.8,1034.51379,1034.5014619163,11.916932102185,2.5294772647818%,0.086390429203939%,1.3999999999958E-5
66193,b,18," ",2,317988.69,1043.02026,1043.0147364669,5.2957383325067,23.245088889128%,0.79390047658277%,1.4999999999987E-5
66193,M,+3H," -NH3",3,242982.5,1050.86523,1050.8620806612,2.9969097522665,17.762109120933%,0.60663768435058%,
66193,y,9," ",1,609274.75,1083.58521,1083.5833181509,1.7459193578036,44.538205813708%,1.5211343346672%,1.4999999999987E-5
66193,y,19," ",2,80010.3,1105.55066,1105.5511533089,-0.44621082639307,5.8487820291528%,0.19975620925867%,1.4999999999987E-5
66193,b,19," ",2,116011.54,1116.55444,1116.5489414669,4.9245786881765,8.4804857665368%,0.28963802736224%,1.4999999999987E-5
66193,b,20," -H2O",2,99162.11,1151.06384,1151.0596736249,3.6195996019665,7.2487863055241%,0.24757121515219%,1.4999999999987E-5
66193,b,20," -NH3",2,160001.36,1151.55212,1151.5516814163,0.38086322005465,11.696157607308%,0.39946438333355%,1.6000000000016E-5
66193,b,20," ",2,74037.95,1160.08081,1160.0649559669,13.666504655399,5.4122010720534%,0.18484545406383%,1.6000000000016E-5
66193,y,20," -NH3",2,43195.38,1175.08386,1175.0884337583,-3.8922673411351,3.1575979878394%,0.10784293230106%,1.7000000000045E-5
66193,y,20," ",2,181557.95,1183.6134,1183.6017083089,9.8780620408296,13.27195217628%,0.45328323794281%,1.6000000000016E-5
66193,b,10," ",1,265844.34,1184.60242,1184.6058384669,-2.8857420486256,19.433317939615%,0.66371526680032%,1.6000000000016E-5
66193,y,10," -NH3",1,19512.87,1195.60852,1195.5993590498,7.6622240901054,1.4263978936861%,0.048716439545374%,1.7000000000045E-5
66193,b,21," -H2O",2,79113.48,1207.60803,1207.6017036249,5.2387928217605,5.783224160986%,0.19751718048878%,1.6000000000016E-5
66193,b,21," -NH3",2,83816.2,1208.09229,1208.0937114163,-1.1765778641202,6.1269947033304%,0.20925813784559%,1.7000000000045E-5
66193,y,10," ",1,272890,1212.62561,1212.6259081509,-0.24587212508897,19.948358248069%,0.68130568120103%,1.7000000000045E-5
66193,b,21," ",2,37270.75,1216.60791,1216.6069859669,0.75951653401236,2.7245053800954%,0.093051316345866%,1.7000000000045E-5
66193,y,21," ",2,144045.78,1240.15295,1240.1437383089,7.4279221203532,10.529798906382%,0.3596291848988%,1.6999999999934E-5
66193,y,11," -H2O",1,53742.08,1251.63574,1251.6368074669,-0.85285673340175,3.928565593596%,0.13417415230884%,1.6999999999934E-5
66193,y,11," -NH3",1,37149.77,1252.62219,1252.6208230498,1.091272143969,2.7156616980959%,0.092749273906378%,1.6999999999934E-5
66193,b,22," -H2O",2,53945.53,1258.1167,1258.1255436249,-7.0292069884775,3.9434378625892%,0.13468209192129%,1.7000000000045E-5
66193,b,22," ",2,18937.36,1267.12634,1267.1308259669,-3.540255502287,1.3843279033774%,0.047279603338155%,1.7999999999962E-5
66193,y,11," ",1,1367982.25,1269.6488,1269.6473721509,1.1246028797496,100%,3.4153471314712%,1.7999999999962E-5
66193,y,22," -H2O",2,54598.38,1295.64575,1295.6597509669,-10.806052181903,3.9911614350259%,0.13631201758354%,1.8000000000074E-5
66193,y,22," -NH3",2,65448.25,1296.16956,1296.1517587583,13.733917765288,4.7842908780432%,0.16340014126448%,1.8000000000074E-5
66193,y,22," ",2,270823.38,1304.66724,1304.6650333089,1.6913851829405,19.797287574455%,0.67614609328325%,1.8000000000074E-5
66193,b,11," ",1,92968.7,1315.64099,1315.6463184669,-4.0500754680582,6.7960457820268%,0.23210855466992%,1.7999999999962E-5
66193,b,23," -H2O",2,50400.18,1339.66748,1339.6572086249,7.6671666977926,3.6842714881717%,0.12583066058688%,1.8999999999991E-5
66193,y,23," -NH3",2,42912.76,1345.68323,1345.6859657583,-2.0329842202185,3.1369383630526%,0.10713733439854%,1.8000000000074E-5
66193,y,23," ",2,145748.27,1354.19727,1354.1992403089,-1.4549623388788,10.654251544565%,0.36387967450702%,1.8999999999991E-5
66193,y,12," -H2O",1,18855.05,1364.70422,1364.7208674669,-12.19844092345,1.3783110124419%,0.047074105626184%,1.9000000000102E-5
66193,y,12," ",1,950104.38,1382.73303,1382.7314321509,1.155574433227,69.452975723917%,2.3720602141082%,1.8999999999991E-5
66193,b,24," -NH3",2,20355.87,1390.67163,1390.6730564163,-1.0257021318958,1.488021500279%,0.050821099625452%,1.8999999999991E-5
66193,y,24," -NH3",2,46162.57,1409.70618,1409.7152557583,-6.4380081701237,3.3745006559844%,0.11525091135564%,1.8999999999991E-5
66193,b,12," -H2O",1,38580.2,1410.70496,1410.7198137828,-10.52922253144,2.8202266513326%,0.096320530037275%,2.000000000002E-5
66193,y,24," ",2,40540.27,1418.23279,1418.2285303089,3.0035294137479,2.9635084811956%,0.10121410190342%,1.8999999999991E-5
66193,b,12," ",1,200241.64,1428.72852,1428.7303784669,-1.3007820840058,14.6377367104%,0.49992952085093%,2.000000000002E-5
66193,b,13," -NH3",1,24002.57,1468.71948,1468.7252933658,-3.9581028428031,1.7545965965567%,0.059925564529391%,2.0999999999938E-5
66193,y,25," ",2,48023.79,1475.2533,1475.2499953089,2.2400888776352,3.5105565148963%,0.11989769123019%,2.000000000002E-5
66193,b,13," ",1,580512.13,1485.75464,1485.7518424669,1.8829073881316,42.435647830957%,1.4493246809158%,2.000000000002E-5
66193,b,26," -NH3",2,41616.68,1488.72888,1488.7336454163,-3.2009865119291,3.0421944436779%,0.10390150066593%,2.1000000000049E-5
66193,y,13," ",1,454791.97,1545.79468,1545.7947621509,-0.05314477112338,33.245458411467%,1.1354478102005%,2.0999999999938E-5
66193,b,14," ",1,83051.94,1622.82007,1622.8107524669,5.7416017898924,6.0711270193747%,0.20735006250418%,2.1000000000049E-5
66193,y,15," ",1,39218.92,1739.85022,1739.8751361509,-14.320654621236,2.8669173156304%,0.097915178301032%,2.1000000000049E-5
66402,y,1," -NH3",1,15614.59,158.09273,158.09240204979,2.0744210773922,1.0854469523905%,0.082338607793549%,1.9999999999465E-6
66402,b,2," ",1,149587.98,171.11304,171.11280446688,1.37647864371,10.398596249102%,0.78880495842986%,1.9999999999465E-6
66402,y,1," ",1,143637.73,175.11938,175.11895115091,2.4489016647828,9.9849651048664%,0.75742819470929%,1.9999999999465E-6
66402,y,2," ",1,77110.09,246.1557,246.15606515091,-1.4834121954678,5.3603016274562%,0.40661570092044%,2.9999999999752E-6
66402,b,3," ",1,138350.91,300.15546,300.15539446688,0.21833064566476,9.6174522430598%,0.72954981951947%,4.000000000004E-6
66402,y,3," ",1,119707.14,317.19489,317.19317915091,5.3937133692205,8.3214320896283%,0.63123778789885%,2.9999999999752E-6
66402,y,4," -NH3",1,15649.57,413.2482,413.25069004979,-6.0255187685301,1.0878785842422%,0.082523063773541%,4.000000000004E-6
66402,b,4," -H2O",1,9667.06,429.21381,429.21323978285,1.3285171524438,0.67200488873397%,0.050976187133745%,4.9999999999217E-6
66402,y,4," ",1,19652.23,430.28027,430.27723915091,7.0439447295818,1.366123168215%,0.10362982686312%,5.0000000000328E-6
66402,b,4," ",1,97113.63,447.22464,447.22380446688,1.8682662075986,6.7508460817148%,0.51209805009147%,5.0000000000328E-6
66402,y,5," ",1,183828.77,487.29916,487.29870315091,0.93751345538295,12.778841977804%,0.96936294799931%,5.0000000000328E-6
66402,b,5," -H2O",1,41794.79,500.25,500.25035378285,-0.70721159158595,2.9053614235982%,0.22039162229836%,5.9999999999505E-6
66402,b,5," ",1,157431.81,518.26196,518.26091846688,2.0096694232545,10.943859452847%,0.8301669181079%,6.0000000000615E-6
66402,y,6," ",1,13561.01,600.38348,600.38276315091,1.193986794693,0.94269250590875%,0.071509702379274%,7.0000000000903E-6
66402,b,6," -H2O",1,47424.43,629.30103,629.29294378285,12.849686669606,3.2967053897899%,0.25007775046304%,8.000000000008E-6
66402,b,6," ",1,175400.58,647.30518,647.30350846688,2.5823019636599,12.192957036242%,0.92491955045768%,8.000000000008E-6
66402,y,7," -NH3",1,52460.32,680.41394,680.40897804979,7.2925995557504,3.6467748730791%,0.27663292556539%,8.000000000008E-6
66402,y,7," ",1,1166850.75,697.43689,697.43552715091,1.9540861310743,81.113534872329%,6.1530188277667%,7.999999999897E-6
66402,b,7," -H2O",1,38380.72,757.36145,757.35152378285,13.106486009877,2.668032625548%,0.20238860264112%,8.9999999999257E-6
66402,b,7," ",1,260883.86,775.36383,775.36208846688,2.2460901131911,18.135320284739%,1.375688623794%,1.0000000000066E-5
66402,y,8," -NH3",1,15231.95,808.50995,808.50393804979,7.4358947782413,1.058847763948%,0.080320876627625%,9.9999999999545E-6
66402,y,8," ",1,304756.53,825.53558,825.53048715091,6.1691835375251,21.18512536734%,1.6070372898804%,9.9999999999545E-6
66402,b,8," -H2O",1,70135.11,870.43286,870.43558378285,-3.129218175056,4.8754364607124%,0.36983534725199%,1.0999999999983E-5
66402,b,8," -NH3",1,68195.08,871.42316,871.41959936576,4.0860157880354,4.7405754332345%,0.35960521189283%,1.0999999999983E-5
66402,b,8," ",1,435967.97,888.44891,888.44614846688,3.1082729389281,30.3062779347%,2.298939369678%,1.0999999999983E-5
66402,y,9," ",1,237210.97,956.57159,956.57096715091,0.65112690261607,16.489701264017%,1.2508571165274%,1.0999999999983E-5
66402,b,9," -H2O",1,43914.79,983.53223,983.51964378285,12.797118217793,3.0527330509716%,0.23157077260089%,2.0999999999938E-5
66402,b,9," ",1,196902.95,1001.5332,1001.5302084669,2.9869624457375,13.687692535904%,1.0383055061608%,2.599999999997E-5
66402,b,10," -H2O",1,16840.61,1054.55945,1054.5567577828,2.5529371758423,1.1706736328586%,0.088803636969918%,1.2000000000012E-5
66402,b,10," ",1,141930.81,1072.5686,1072.5673224669,1.191098306207,9.8663087000569%,0.74842729129684%,1.2000000000012E-5
66402,y,11," -NH3",1,43826.02,1135.67627,1135.6655960498,9.3988496684984,3.0465622116499%,0.23110267204789%,1.3000000000041E-5
66402,y,11," ",1,1438540.13,1152.69434,1152.6921451509,1.9041069206698,100%,7.5856869478706%,1.3000000000041E-5
66402,M,+2H," -NH3",2,80841.64,1161.14746,1161.1379242583,8.2124108312775,5.6197000218548%,0.42629285106732%,
66402,b,11," ",1,60552.66,1186.61328,1186.6102524669,2.5514132502151,4.2093132292389%,0.31930532422536%,1.299999999993E-5
66402,y,12," -NH3",1,123287.86,1249.70422,1249.7085260498,-3.4456432833795,8.5703455488586%,0.65011958368718%,1.3000000000041E-5
66402,y,12," ",1,769193.06,1266.73828,1266.7350751509,2.5300073818141,53.470392932313%,4.0560966176416%,1.3000000000041E-5
66402,y,13," -NH3",1,111543.53,1320.74451,1320.7456400498,-0.85561500621989,7.7539394052219%,0.58818956940771%,1.400000000007E-5
66402,y,13," ",1,783893.5,1337.77441,1337.7721891509,1.6601100762361,54.49229282189%,4.1336147441856%,1.4999999999987E-5
66402,y,14," -NH3",1,65105.24,1433.84644,1433.8297000498,11.674991953574,4.525785457233%,0.34331191671795%,1.3999999999958E-5
66402,y,14," ",1,519257.75,1450.85706,1450.8562491509,0.55887624412765,36.096160209309%,2.73814171368%,1.400000000007E-5
66402,y,15," ",1,189020.84,1563.94604,1563.9403091509,3.6643656141133,13.139768301076%,0.99674168899517%,1.3999999999958E-5
66402,y,16," -NH3",1,18865.7,1674.98706,1674.9723400498,8.7881750996506,1.3114475993103%,0.099482309369042%,1.4999999999987E-5
66402,y,16," ",1,74119.98,1692.01099,1691.9988891509,7.1518067588754,5.1524443742838%,0.39084830039634%,1.400000000007E-5
67548,y,1," -NH3",1,131071.71,130.08659,130.08625204979,2.5978933645493,6.9039465297344%,0.37225984140915%,1.9999999999465E-6
67548,y,1," ",1,221321.02,147.11301,147.11280115091,1.4196527383179,11.657652806897%,0.62857902598289%,1.9999999999465E-6
67548,y,2," -H2O",1,52682.74,230.1506,230.14991646688,2.9699472913697,2.7749605158878%,0.14962548697503%,6.0000000000615E-6
67548,y,2," -NH3",1,12669.97,231.13338,231.13393204979,-2.3884411263706,0.66736594352313%,0.03598427931442%,5.9999999999505E-6
67548,y,2," ",1,268256.81,248.16051,248.16048115091,0.11625175314544,14.129903947062%,0.7618824653125%,6.9999999999792E-6
67548,b,3," ",1,14768.33,301.16153,301.16187946688,-1.160395464317,0.77789296144433%,0.041943880824306%,9.0000000000368E-6
67548,y,3," -H2O",1,15399.35,343.23474,343.23397646688,2.2245266302978,0.81113070846994%,0.043736055543977%,1.0000000000066E-5
